City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
211,lebu,-37.6167,-73.65,17.24,77,54,6.52,CL,1704295467
212,morehead city,34.7229,-76.726,11.13,62,0,3.09,US,1704295467
213,tralee,52.2704,-9.7026,8.14,93,100,4.63,IE,1704295197
214,tezu,27.9167,96.1667,15.53,45,24,2.21,IN,1704295467
215,ouarzazat,30.9189,-6.8934,20.16,13,0,1.03,MA,1704295467
216,undurkhaan,47.3194,110.6556,-11.46,84,10,4.31,MN,1704295467
217,smithers,54.7804,-127.1743,-2.82,100,100,1.54,CA,1704295468
218,sterling,39.0062,-77.4286,6.2,60,40,4.63,US,1704295443
219,vorgashor,67.5833,63.95,-20.44,98,100,7.66,RU,1704295468
220,vandalia,39.8906,-84.1988,0.06,89,75,5.66,US,1704295217
221,nettuno,41.4826,12.679,16.0,78,99,3.05,IT,1704295444
222,powell river,49.8496,-124.5361,8.15,93,100,1.54,CA,1704295468
223,n'zeto,-7.2312,12.8666,24.41,73,100,4.88,AO,1704295468
224,pali,25.7667,73.3333,16.92,29,0,3.71,IN,1704295200
225,alvear,-29.0968,-56.5504,26.94,66,16,5.19,AR,1704295468
226,longyearbyen,78.2186,15.6401,-12.09,61,75,3.6,SJ,1704295468
227,novyy buh,47.6931,32.5216,5.4,85,100,6.48,UA,1704295468
228,neryungri,56.6709,124.6491,-32.43,100,82,1.49,RU,1704295170
229,bata,1.8639,9.7658,29.02,70,37,3.51,GQ,1704295468
230,port lincoln,-34.7333,135.8667,17.0,95,100,5.92,AU,1704295469
231,sitka,57.0531,-135.33,5.94,81,75,4.12,US,1704295469
232,lobujya,27.95,86.8167,-17.91,62,9,1.41,NP,1704295469
233,dunedin,-45.8742,170.5036,12.67,91,100,1.79,NZ,1704295469
234,olyokminsk,60.3736,120.4264,-34.66,100,79,0.59,RU,1704295469
235,mapimi,25.8167,-103.85,9.98,43,0,1.8,MX,1704295469
236,tolanaro,-25.0319,46.9987,25.04,83,75,5.14,MG,1704295469
237,golfito,8.639,-83.166,27.98,66,25,0.24,CR,1704295469
238,san luis de la loma,17.2706,-100.8939,25.76,39,32,1.17,MX,1704295469
239,hamilton,39.1834,-84.5333,1.42,86,0,3.6,US,1704295377
240,santyoku,37.4406,129.1708,1.54,75,4,3.45,KR,1704295469
241,zarah sharan,33.1467,68.7917,3.97,41,100,0.33,AF,1704295470
242,vila velha,-20.3297,-40.2925,28.97,70,100,5.14,BR,1704295305
243,conde,-7.2597,-34.9075,30.7,66,75,4.63,BR,1704295470
244,la passe,45.5549,-0.8967,13.13,76,22,11.38,FR,1704295470
245,okhotsk,59.3833,143.3,-30.74,82,12,3.56,RU,1704295470
246,richards bay,-28.783,32.0377,24.99,64,37,4.85,ZA,1704295352
247,takoradi,4.8845,-1.7554,29.81,64,85,3.74,GH,1704295470
248,nova vicosa,-17.8919,-39.3719,29.55,65,100,5.02,BR,1704295470
249,bourg-saint-andeol,44.3757,4.6427,11.62,91,100,1.91,FR,1704295470
250,banda aceh,5.5577,95.3222,26.28,82,95,3.09,ID,1704295470
251,robore,-18.3333,-59.75,27.05,94,75,0.0,BO,1704295470
252,mugia,43.1041,-9.2179,14.95,86,100,6.83,ES,1704295470
253,pitimbu,-7.4706,-34.8086,31.33,68,82,5.04,BR,1704295471
254,thinadhoo,0.5333,72.9333,28.74,70,100,0.69,MV,1704295471
255,saint croix,17.7397,-64.7388,28.25,75,0,3.6,VI,1704295471
256,antalaha,-14.9003,50.2788,28.47,78,100,1.25,MG,1704295471
257,tromso,69.6496,18.957,-7.99,67,0,4.12,NO,1704295222
258,north battleford,52.7834,-108.2847,-8.66,86,100,3.09,CA,1704295471
259,kouango,4.9934,19.9619,36.84,14,99,1.02,CF,1704295471
260,coquimbo,-29.9533,-71.3436,18.85,77,100,2.57,CL,1704295179
261,bowen,-20.0167,148.2333,27.11,81,9,3.03,AU,1704295471
262,badger,64.8,-147.5333,-17.86,75,20,3.09,US,1704295471
263,calama,-22.4667,-68.9333,22.27,24,0,4.12,CL,1704295471
264,kariba,-16.5167,28.8,28.95,55,63,2.0,ZW,1704295472
265,egilsstadir,65.2653,-14.3948,0.95,86,75,3.09,IS,1704295472
266,margate,51.3813,1.3862,10.94,77,81,4.92,GB,1704295472
267,saint-philippe,-21.3585,55.7679,28.77,80,100,2.97,RE,1704295472
268,kingston,17.997,-76.7936,27.53,78,20,3.6,JM,1704295472
269,amursk,50.2261,136.8994,-21.0,98,100,3.15,RU,1704295472
270,petropavlovsk-kamchatsky,53.0452,158.6483,-13.67,80,40,4.0,RU,1704295416
271,dodge city,37.7528,-100.0171,0.14,88,0,2.57,US,1704295472
272,'ain benian,36.8028,2.9219,22.03,49,48,2.82,DZ,1704295472
273,khovd,48.0056,91.6419,-11.41,45,12,3.54,MN,1704295472
274,acarau,-2.8856,-40.12,30.43,62,95,5.39,BR,1704295333
275,kerikeri,-35.2268,173.9474,14.95,89,77,1.95,NZ,1704295473
276,washington,47.5001,-120.5015,3.14,87,100,0.64,US,1704295244
277,calafell,41.2,1.5683,19.23,44,100,5.8,ES,1704295317
278,ramhormoz,31.28,49.6035,16.5,38,6,3.32,IR,1704295473
279,safford,32.834,-109.7076,1.51,86,0,0.0,US,1704295473
280,bontang,0.1333,117.5,27.48,83,100,2.22,ID,1704295473
281,tsuruoka,38.7217,139.8217,6.3,91,100,1.75,JP,1704295473
282,ta`u,-14.2336,-169.5144,28.06,77,21,6.05,AS,1704295473
283,nerchinsk,51.9833,116.5833,-18.49,95,100,1.43,RU,1704295473
284,concordia,-31.393,-58.0209,27.66,67,4,2.68,AR,1704295473
285,wanlaweyn,2.6185,44.8938,32.11,28,79,5.24,SO,1704295473
286,howard springs,-12.497,131.047,27.95,94,100,0.8,AU,1704295473
287,moussoro,13.6408,16.4901,32.63,7,5,5.74,TD,1704295474
288,usinsk,65.9939,57.5281,-21.07,95,100,8.05,RU,1704295474
289,westport,41.1415,-73.3579,4.71,67,0,3.09,US,1704295474
290,santo antonio,-6.3106,-35.4789,33.9,42,59,4.54,BR,1704295474
291,porto novo,6.4965,2.6036,31.9,52,99,4.98,BJ,1704295474
292,novodvinsk,64.4165,40.8122,-19.14,100,64,1.31,RU,1704295365
293,gornozavodsk,58.3758,58.3211,-23.87,90,99,4.48,RU,1704295474
294,sinsang-ni,39.6503,127.4058,-3.6,85,5,2.26,KP,1704295474
295,tobelo,1.7284,128.0095,27.21,84,100,2.02,ID,1704295474
296,tevriz,57.509,72.4042,-37.76,100,13,0.55,RU,1704295423
297,tostado,-29.232,-61.7692,33.32,44,3,0.58,AR,1704295474
298,pindushi,62.9152,34.58,-32.95,100,26,0.56,RU,1704295474
299,arteche,12.2645,125.4048,25.29,82,81,1.75,PH,1704295475
300,dihok,36.8695,42.994,9.4,65,74,1.31,IQ,1704295210
301,kota kinabalu,5.9749,116.0724,25.99,94,20,0.89,MY,1704295407
302,baykal'sk,51.5058,104.1469,-4.05,86,100,1.88,RU,1704295475
303,grand falls-windsor,48.9332,-55.6649,-0.28,77,97,1.34,CA,1704295475
304,vilhena,-12.7406,-60.1458,28.12,74,75,6.69,BR,1704295475
305,paphos,34.7667,32.4167,17.88,72,20,4.12,CY,1704295262
306,caslav,49.911,15.3897,10.93,66,75,7.72,CZ,1704295475
307,birao,10.2849,22.7882,33.5,8,86,4.07,CF,1704295475
308,tannum sands,-23.9504,151.3693,24.3,88,1,1.54,AU,1704295475
309,berbera,10.4396,45.0143,25.61,64,6,4.25,SO,1704295475
310,greymouth,-42.4667,171.2,11.81,90,98,1.58,NZ,1704295475
311,labytnangi,66.6572,66.4183,-15.77,86,100,6.46,RU,1704295475
312,battagram,34.6772,73.0233,9.11,27,88,2.23,PK,1704295476
313,severo-yeniseyskiy,60.3725,93.0408,-23.47,98,100,2.33,RU,1704295476
314,tsiombe,-25.3,45.4833,23.9,79,90,5.89,MG,1704295476
315,mae chai,19.346,99.814,19.81,66,0,0.89,TH,1704295476
316,antonio enes,-16.2325,39.9086,28.12,77,100,6.26,MZ,1704295476
317,loukhi,66.0764,33.0381,-19.62,95,64,2.74,RU,1704295476
318,hasaki,35.7333,140.8333,7.94,80,100,5.69,JP,1704295476
319,sukumo,32.9333,132.7333,8.4,76,73,6.58,JP,1704295476
320,arraial do cabo,-22.9661,-42.0278,26.98,83,100,7.2,BR,1704295476
321,luau,-10.7073,22.2247,20.39,86,99,2.14,AO,1704295476
322,haiku-pauwela,20.9219,-156.3051,22.8,82,40,2.06,US,1704295477
323,kununurra,-15.7667,128.7333,26.99,89,40,1.54,AU,1704295477
324,sabang,5.8933,95.3214,28.02,77,99,6.81,ID,1704295477
325,talcahuano,-36.7167,-73.1167,19.82,64,0,4.63,CL,1704295241
326,xining,36.6167,101.7667,-2.68,26,0,0.68,CN,1704295477
327,harsova,44.6833,27.9333,9.66,69,100,6.33,RO,1704295477
328,meadow lakes,61.6247,-149.6011,-3.75,65,0,7.72,US,1704295477
329,horishni plavni,49.0097,33.6455,-1.12,94,100,5.66,UA,1704295477
330,dalbandin,28.8947,64.4101,15.52,39,0,1.71,PK,1704295477
331,kargasok,59.0556,80.8572,-31.69,98,81,2.68,RU,1704295477
332,sambava,-14.2667,50.1667,28.75,76,100,1.53,MG,1704295478
333,bodaybo,57.8506,114.1933,-19.54,96,100,0.67,RU,1704295478
334,tuban,-6.8976,112.0649,27.06,84,100,1.19,ID,1704295478
335,san antonio de pale,-1.4014,5.6325,27.66,76,100,5.39,GQ,1704295478
336,whakatane,-37.9585,176.9854,15.99,88,90,0.32,NZ,1704295478
337,longmont,40.1672,-105.1019,2.96,69,0,2.06,US,1704295478
338,belmonte,-15.8631,-38.8828,30.57,63,96,4.86,BR,1704295478
339,archangelos,36.2149,28.1149,16.99,70,51,2.06,GR,1704295478
340,punta cardon,11.6581,-70.215,28.29,66,9,6.28,VE,1704295478
341,new norfolk,-42.7826,147.0587,14.72,97,94,1.31,AU,1704295183
342,le vauclin,14.5452,-60.8388,30.03,66,20,6.17,MQ,1704295478
343,tazovsky,67.4667,78.7,-24.1,93,100,5.6,RU,1704295416
344,pumiao,22.75,108.4833,12.22,47,62,2.81,CN,1704295479
345,priargunsk,50.3691,119.1012,-16.6,96,100,2.99,RU,1704295366
346,ulsteinvik,62.3432,5.8487,-0.93,61,99,4.87,NO,1704295479
347,husiatyn,49.0726,26.2141,7.99,100,100,6.77,UA,1704295479
348,kampong speu,11.5,104.3333,25.49,63,10,2.0,KH,1704295479
349,shiyan,32.6475,110.7781,6.89,57,22,0.66,CN,1704295479
350,harrison,30.4091,-89.0436,9.04,94,100,2.06,US,1704295479
351,mohr,54.3528,9.7167,7.88,91,75,11.83,DE,1704295479
352,saint-francois,46.4154,3.9054,13.69,57,75,8.75,FR,1704295479
353,huaraz,-9.5333,-77.5333,14.85,70,100,0.84,PE,1704295262
354,wang saphung,17.301,101.7685,23.19,54,2,1.19,TH,1704295479
355,punta alta,-38.8759,-62.0736,28.05,35,17,1.53,AR,1704295480
356,bardai,11.65,7.2333,32.05,11,28,2.81,NG,1704295480
357,sao joao da barra,-21.6403,-41.0511,29.05,92,100,1.91,BR,1704295480
358,hithadhoo,-0.6,73.0833,28.64,72,79,1.28,MV,1704295480
359,magadan,59.5667,150.8,-25.48,85,66,2.28,RU,1704295480
360,puerto lempira,15.2667,-83.7667,28.08,74,75,0.0,HN,1704295480
361,menongue,-14.6585,17.691,27.43,48,94,1.39,AO,1704295480
362,yeraliyev,43.2,51.65,8.84,86,100,8.89,KZ,1704295480
363,brush,40.2589,-103.6238,-3.07,100,4,5.14,US,1704295480
364,marovoay,-16.1,46.6333,27.92,78,100,3.62,MG,1704295480
365,fomboni,-12.28,43.7425,28.91,74,100,2.47,KM,1704295480
366,mahina,-17.5065,-149.489,26.87,83,75,2.06,PF,1704295480
367,acajutla,13.5928,-89.8275,28.65,52,16,0.7,SV,1704295481
368,castillos,-34.1667,-53.8333,24.63,57,10,6.59,UY,1704295481
369,kudat,6.8837,116.8477,28.96,84,89,2.57,MY,1704295481
370,shaowu,27.3409,117.4831,5.84,84,2,0.46,CN,1704295265
371,alice springs,-23.7,133.8833,27.75,32,99,0.0,AU,1704295481
372,ballina,-28.8667,153.5667,22.66,90,47,3.06,AU,1704295481
373,bartica,6.4,-58.6167,33.18,42,13,2.68,GY,1704295481
374,rio verde,21.9333,-99.9833,16.75,60,19,0.68,MX,1704295481
375,tomohon,1.3346,124.8392,21.52,94,100,0.1,ID,1704295481
376,karystos,38.0133,24.4161,16.55,69,94,3.53,GR,1704295481
377,filadelfia,39.9523,-75.1638,4.56,71,20,2.06,US,1704295481
378,big spring,32.2504,-101.4787,3.46,93,100,3.6,US,1704295481
379,kayyerkan,69.3786,87.7439,-29.94,96,99,2.41,RU,1704295482
380,bom jesus,-9.0744,-44.3586,28.17,70,96,1.11,BR,1704295400
381,barinitas,8.7622,-70.4111,29.61,44,93,1.95,VE,1704295482
382,mount isa,-20.7333,139.5,26.87,57,75,2.57,AU,1704295482
383,coahuayana de hidalgo,18.7,-103.6583,23.74,51,4,1.13,MX,1704295482
384,harstad,68.799,16.5293,-21.34,69,37,2.38,NO,1704294753
385,verkh-chebula,56.0308,87.6218,-16.61,90,100,6.88,RU,1704295482
386,ocean shores,46.9737,-124.1563,8.34,90,100,4.63,US,1704295482
387,praia da vitoria,38.7333,-27.0667,19.14,63,20,4.92,PT,1704295482
388,changyon,38.2508,125.0961,0.05,75,7,1.31,KP,1704295482
389,lubang,13.8584,120.124,27.78,77,70,3.2,PH,1704295482
390,mount pearl,47.5166,-52.7813,1.36,84,100,4.63,CA,1704295482
391,kachug,53.9606,105.8817,-11.22,97,100,1.9,RU,1704295257
392,daru,-9.0763,143.2092,27.9,85,100,4.34,PG,1704295482
393,al jawf,29.5,38.75,14.59,51,0,2.39,SA,1704295483
394,mariental,-24.6333,17.9667,34.8,18,53,3.9,NA,1704295483
395,ierapetra,35.01,25.7353,18.41,64,4,1.79,GR,1704295325
396,port douglas,-16.4833,145.4667,27.57,75,90,2.11,AU,1704295483
397,shatura,55.5725,39.5368,-21.73,97,97,2.49,RU,1704295483
398,zuwarah,32.9312,12.082,18.09,52,2,5.05,LY,1704295483
399,guarapari,-20.6667,-40.4975,24.49,92,100,3.21,BR,1704295408
400,waingapu,-9.6567,120.2641,28.08,81,43,1.72,ID,1704295483
401,albertina,-22.2008,-46.6158,26.41,64,99,1.71,BR,1704295483
402,chonchi,-42.6128,-73.8092,18.56,46,56,0.84,CL,1704295483
403,tiznit,29.5833,-9.5,23.63,16,0,4.81,MA,1704295483
404,maceio,-9.6658,-35.7353,32.69,62,75,6.69,BR,1704295484
405,luza,60.6308,47.2512,-27.78,97,6,2.1,RU,1704295484
406,northam,51.0333,-4.2167,12.03,94,96,10.42,GB,1704295484
407,cururupu,-1.8283,-44.8683,28.02,79,97,2.08,BR,1704295484
408,kaka,37.3482,59.6143,11.34,33,85,1.27,TM,1704295484
409,kalmunai,7.4167,81.8167,25.76,81,56,4.15,LK,1704295484
410,burao,9.5221,45.5336,21.68,43,18,5.53,SO,1704295484
411,sangsong-ni,39.1694,126.8856,-6.58,98,66,1.36,KP,1704295484
412,solwezi,-12.1688,26.3894,20.65,93,100,3.39,ZM,1704295484
413,tra mhor,52.1624,-7.1524,9.54,70,40,4.63,IE,1704295484
414,mana,5.6592,-53.7767,29.26,64,45,5.79,GF,1704295485
415,kavieng,-2.5744,150.7967,27.94,78,43,2.66,PG,1704295485
416,ploneour-lanvern,47.9,-4.2833,11.18,82,75,8.75,FR,1704295485
417,sitia,35.2,26.0986,18.32,74,9,2.43,GR,1704295069
418,fredericksburg,38.3032,-77.4605,5.32,72,0,1.54,US,1704295485
419,gewane,10.1664,40.6453,30.72,22,4,5.32,ET,1704295485
420,amos,48.5669,-78.1162,-8.29,90,100,1.51,CA,1704295485
421,kirovskiy,45.0917,133.5136,-18.41,98,15,1.61,RU,1704295485
